JAHR;GKZ;HOEST_AUSBILDUNG;ANZAHL
2011;30527;Pflichtschule;1
2011;30529;Hochschule und Akademie;1
2011;30529;Mittlere und höhere Schule;3
2011;30529;Pflichtschule;1
2011;30531;Hochschule und Akademie;2
2011;30531;Lehrabschluss;7
2011;30531;Mittlere und höhere Schule;2
2011;30531;Pflichtschule;4
2011;30532;Hochschule und Akademie;1
2011;30532;Lehrabschluss;2
2011;30532;Pflichtschule;1
2011;30533;Pflichtschule;1
2011;30534;Lehrabschluss;3
2011;30534;Mittlere und höhere Schule;1
2011;30538;Mittlere und höhere Schule;1
2011;30538;Pflichtschule;2
2011;30539;Lehrabschluss;1
2011;30539;Mittlere und höhere Schule;1
2011;30541;Lehrabschluss;1
2011;30542;Mittlere und höhere Schule;1
2011;30543;Lehrabschluss;2
2011;30544;Mittlere und höhere Schule;1
2011;30601;Hochschule und Akademie;1
2011;30601;Lehrabschluss;1
2011;30601;Mittlere und höhere Schule;2
2011;30601;Pflichtschule;2
2011;30602;Mittlere und höhere Schule;1
2011;30603;Hochschule und Akademie;2
2011;30603;Lehrabschluss;7
2011;30603;Mittlere und höhere Schule;2
2011;30603;Pflichtschule;3
2011;30604;Hochschule und Akademie;6
2011;30604;Lehrabschluss;11
2011;30604;Mittlere und höhere Schule;14
2011;30604;Pflichtschule;6
2011;30605;Hochschule und Akademie;1
2011;30605;Lehrabschluss;1
2011;30605;Mittlere und höhere Schule;6
2011;30605;Pflichtschule;1
2011;30607;Lehrabschluss;5
2011;30609;Mittlere und höhere Schule;1
2011;30612;Mittlere und höhere Schule;1
2011;30615;Pflichtschule;1
2011;30616;Mittlere und höhere Schule;1
2011;30618;Lehrabschluss;1
2011;30618;Mittlere und höhere Schule;2
2011;30618;Pflichtschule;2
2011;30620;Mittlere und höhere Schule;1
2011;30620;Pflichtschule;2
2011;30621;Hochschule und Akademie;1
2011;30621;Lehrabschluss;2
2011;30623;Lehrabschluss;2
2011;30623;Mittlere und höhere Schule;2
2011;30625;Lehrabschluss;2
2011;30625;Mittlere und höhere Schule;1
2011;30626;Hochschule und Akademie;2
2011;30626;Lehrabschluss;1
2011;30627;Lehrabschluss;1
2011;30627;Mittlere und höhere Schule;3
2011;30631;Pflichtschule;1
2011;30633;Lehrabschluss;2
2011;30636;Lehrabschluss;1
2011;30637;Hochschule und Akademie;1
2011;30637;Mittlere und höhere Schule;1
2011;30639;Hochschule und Akademie;2
2011;30639;Lehrabschluss;7
2011;30639;Mittlere und höhere Schule;4
2011;30641;Hochschule und Akademie;2
2011;30641;Lehrabschluss;1
2011;30641;Mittlere und höhere Schule;1
2011;30645;Mittlere und höhere Schule;1
2011;30646;Hochschule und Akademie;1
2011;30646;Lehrabschluss;2
2011;30646;Mittlere und höhere Schule;2
2011;30702;Hochschule und Akademie;1
2011;30704;Hochschule und Akademie;1
2011;30704;Lehrabschluss;3
2011;30704;Mittlere und höhere Schule;1
2011;30706;Lehrabschluss;2
2011;30708;Lehrabschluss;1
2011;30708;Mittlere und höhere Schule;3
2011;30709;Mittlere und höhere Schule;3
2011;30710;Mittlere und höhere Schule;1
2011;30710;Pflichtschule;2
2011;30711;Pflichtschule;1
2011;30713;Hochschule und Akademie;1
2011;30716;Hochschule und Akademie;1
2011;30719;Mittlere und höhere Schule;1
2011;30721;Lehrabschluss;2
2011;30722;Mittlere und höhere Schule;1
2011;30803;Lehrabschluss;1
2011;30804;Mittlere und höhere Schule;1
2011;30805;Lehrabschluss;1
2011;30805;Mittlere und höhere Schule;2
2011;30808;Hochschule und Akademie;2
2011;30808;Mittlere und höhere Schule;1
2011;30811;Lehrabschluss;1
2011;30811;Pflichtschule;3
2011;30814;Lehrabschluss;1
2011;30814;Mittlere und höhere Schule;1
2011;30817;Hochschule und Akademie;2
2011;30817;Lehrabschluss;2
2011;30817;Mittlere und höhere Schule;2
2011;30817;Pflichtschule;1
2011;30819;Hochschule und Akademie;1
2011;30821;Mittlere und höhere Schule;1
2011;30824;Mittlere und höhere Schule;1
2011;30828;Lehrabschluss;1
2011;30829;Lehrabschluss;1
2011;30830;Mittlere und höhere Schule;1
2011;30831;Hochschule und Akademie;1
2011;30831;Mittlere und höhere Schule;1
2011;30835;Lehrabschluss;1
2011;30836;Lehrabschluss;2
2011;30836;Mittlere und höhere Schule;1
2011;30838;Lehrabschluss;1
2011;30838;Mittlere und höhere Schule;1
2011;30842;Mittlere und höhere Schule;1
2011;30844;Hochschule und Akademie;1
2011;30844;Lehrabschluss;1
2011;30848;Lehrabschluss;1
2011;30850;Lehrabschluss;1
2011;30856;Hochschule und Akademie;2
2011;30856;Lehrabschluss;2
2011;30856;Mittlere und höhere Schule;4
2011;30857;Lehrabschluss;2
2011;30858;Hochschule und Akademie;1
2011;30860;Lehrabschluss;1
2011;30863;Mittlere und höhere Schule;1
2011;30863;Pflichtschule;1
2011;30865;Hochschule und Akademie;1
2011;30865;Lehrabschluss;1
2011;30865;Mittlere und höhere Schule;1
2011;30902;Mittlere und höhere Schule;1
2011;30908;Lehrabschluss;3
2011;30916;Hochschule und Akademie;1
2011;30921;Lehrabschluss;1
2011;30940;Lehrabschluss;1
2011;31008;Hochschule und Akademie;1
2011;31008;Mittlere und höhere Schule;3
2011;31008;Pflichtschule;1
2011;31015;Lehrabschluss;1
2011;31015;Mittlere und höhere Schule;1
2011;31016;Lehrabschluss;1
2011;31019;Pflichtschule;1
2011;31021;Lehrabschluss;1
2011;31021;Mittlere und höhere Schule;1
2011;31022;Hochschule und Akademie;2
2011;31022;Lehrabschluss;1
2011;31022;Mittlere und höhere Schule;3
2011;31028;Hochschule und Akademie;2
2011;31037;Hochschule und Akademie;1
2011;31037;Lehrabschluss;1
2011;31043;Lehrabschluss;1
2011;31053;Mittlere und höhere Schule;1
2011;31105;Lehrabschluss;1
2011;31106;Lehrabschluss;1
2011;31109;Lehrabschluss;1
2011;31109;Pflichtschule;5
2011;31121;Lehrabschluss;1
2011;31124;Mittlere und höhere Schule;1
2011;31201;Hochschule und Akademie;3
2011;31201;Lehrabschluss;2
2011;31201;Mittlere und höhere Schule;4
2011;31203;Lehrabschluss;2
2011;31203;Mittlere und höhere Schule;1
2011;31205;Mittlere und höhere Schule;1
2011;31208;Lehrabschluss;2
2011;31213;Hochschule und Akademie;1
2011;31213;Lehrabschluss;2
2011;31213;Mittlere und höhere Schule;6
2011;31213;Pflichtschule;1
2011;31214;Hochschule und Akademie;4
2011;31214;Mittlere und höhere Schule;3
2011;31215;Lehrabschluss;1
2011;31216;Lehrabschluss;1
2011;31216;Mittlere und höhere Schule;2
2011;31224;Mittlere und höhere Schule;1
2011;31226;Lehrabschluss;1
2011;31226;Pflichtschule;1
2011;31227;Hochschule und Akademie;1
2011;31227;Lehrabschluss;3
2011;31230;Hochschule und Akademie;2
2011;31230;Lehrabschluss;3
2011;31230;Mittlere und höhere Schule;4
2011;31230;Pflichtschule;1
2011;31308;Hochschule und Akademie;1
2011;31309;Lehrabschluss;1
2011;31310;Lehrabschluss;1
2011;31310;Mittlere und höhere Schule;2
2011;31311;Lehrabschluss;1
2011;31311;Mittlere und höhere Schule;1
2011;31315;Lehrabschluss;1
2011;31319;Lehrabschluss;1
2011;31322;Lehrabschluss;2
2011;31322;Mittlere und höhere Schule;1
2011;31327;Hochschule und Akademie;1
2011;31327;Mittlere und höhere Schule;1
2011;31330;Pflichtschule;1
2011;31337;Lehrabschluss;1
2011;31337;Mittlere und höhere Schule;3
2011;31338;Mittlere und höhere Schule;1
2011;31347;Mittlere und höhere Schule;1
2011;31401;Lehrabschluss;1
2011;31402;Pflichtschule;1
2011;31405;Hochschule und Akademie;1
2011;31406;Hochschule und Akademie;1
2011;31407;Mittlere und höhere Schule;1
2011;31410;Lehrabschluss;1
2011;31411;Lehrabschluss;2
2011;31412;Lehrabschluss;1
2011;31413;Hochschule und Akademie;1
2011;31413;Pflichtschule;2
2011;31502;Hochschule und Akademie;1
2011;31505;Lehrabschluss;2
2011;31505;Pflichtschule;3
2011;31507;Lehrabschluss;1
2011;31508;Lehrabschluss;1
2011;31511;Mittlere und höhere Schule;2
2011;31511;Pflichtschule;1
2011;31514;Hochschule und Akademie;1
2011;31514;Lehrabschluss;4
2011;31516;Hochschule und Akademie;1
2011;31516;Mittlere und höhere Schule;1
2011;31519;Lehrabschluss;10
2011;31520;Hochschule und Akademie;1
2011;31520;Mittlere und höhere Schule;1
2011;31520;Pflichtschule;2
2011;31521;Hochschule und Akademie;1
2011;31521;Mittlere und höhere Schule;1
2011;31524;Hochschule und Akademie;3
2011;31524;Lehrabschluss;2
2011;31524;Mittlere und höhere Schule;2
2011;31527;Mittlere und höhere Schule;1
2011;31528;Mittlere und höhere Schule;1
2011;31530;Hochschule und Akademie;2
2011;31530;Lehrabschluss;2
2011;31531;Hochschule und Akademie;1
2011;31531;Mittlere und höhere Schule;1
2011;31531;Pflichtschule;1
2011;31533;Lehrabschluss;1
2011;31534;Mittlere und höhere Schule;2
2011;31537;Mittlere und höhere Schule;1
2011;31537;Pflichtschule;2
2011;31539;Hochschule und Akademie;1
2011;31539;Lehrabschluss;1
2011;31539;Mittlere und höhere Schule;1
2011;31540;Lehrabschluss;1
2011;31540;Mittlere und höhere Schule;1
2011;31542;Lehrabschluss;1
2011;31542;Mittlere und höhere Schule;1
2011;31546;Mittlere und höhere Schule;1
2011;31549;Hochschule und Akademie;1
2011;31549;Lehrabschluss;3
2011;31549;Mittlere und höhere Schule;5
2011;31549;Pflichtschule;3
2011;31550;Mittlere und höhere Schule;2
2011;31552;Hochschule und Akademie;1
2011;31552;Mittlere und höhere Schule;2
2011;31553;Lehrabschluss;1
2011;31553;Mittlere und höhere Schule;1
2011;31553;Pflichtschule;1
2011;31604;Hochschule und Akademie;1
2011;31605;Lehrabschluss;1
2011;31605;Mittlere und höhere Schule;1
2011;31606;Lehrabschluss;1
2011;31608;Pflichtschule;1
2011;31609;Lehrabschluss;1
2011;31612;Hochschule und Akademie;1
2011;31612;Lehrabschluss;2
2011;31614;Lehrabschluss;1
2011;31614;Mittlere und höhere Schule;2
2011;31615;Hochschule und Akademie;1
2011;31615;Pflichtschule;1
2011;31616;Lehrabschluss;1
2011;31617;Mittlere und höhere Schule;1
2011;31617;Pflichtschule;1
2011;31620;Lehrabschluss;1
2011;31628;Hochschule und Akademie;1
2011;31629;Lehrabschluss;1
2011;31629;Mittlere und höhere Schule;2
2011;31629;Pflichtschule;2
2011;31630;Mittlere und höhere Schule;1
2011;31633;Lehrabschluss;3
2011;31633;Mittlere und höhere Schule;1
2011;31633;Pflichtschule;1
2011;31634;Lehrabschluss;1
2011;31644;Lehrabschluss;1
2011;31644;Mittlere und höhere Schule;2
2011;31649;Hochschule und Akademie;1
2011;31651;Mittlere und höhere Schule;1
2011;31653;Lehrabschluss;3
2011;31654;Lehrabschluss;1
2011;31654;Pflichtschule;2
2011;31655;Hochschule und Akademie;1
2011;31655;Lehrabschluss;1
2011;31655;Mittlere und höhere Schule;1
2011;31701;Mittlere und höhere Schule;1
2011;31701;Pflichtschule;1
2011;31702;Lehrabschluss;1
2011;31702;Mittlere und höhere Schule;1
2011;31703;Hochschule und Akademie;3
2011;31703;Lehrabschluss;1
2011;31703;Mittlere und höhere Schule;1
2011;31704;Hochschule und Akademie;5
2011;31704;Lehrabschluss;4
2011;31704;Mittlere und höhere Schule;5
2011;31704;Pflichtschule;2
2011;31706;Mittlere und höhere Schule;1
2011;31707;Lehrabschluss;1
2011;31707;Mittlere und höhere Schule;1
2011;31709;Hochschule und Akademie;2
2011;31709;Lehrabschluss;1
2011;31709;Mittlere und höhere Schule;3
2011;31710;Hochschule und Akademie;2
2011;31710;Lehrabschluss;1
2011;31710;Mittlere und höhere Schule;4
2011;31711;Hochschule und Akademie;1
2011;31712;Hochschule und Akademie;3
2011;31712;Mittlere und höhere Schule;2
2011;31712;Pflichtschule;3
2011;31713;Hochschule und Akademie;2
2011;31713;Lehrabschluss;1
2011;31713;Mittlere und höhere Schule;1
2011;31715;Hochschule und Akademie;3
2011;31715;Mittlere und höhere Schule;4
2011;31716;Hochschule und Akademie;5
2011;31716;Lehrabschluss;2
2011;31716;Mittlere und höhere Schule;3
2011;31717;Hochschule und Akademie;6
2011;31717;Lehrabschluss;8
2011;31717;Mittlere und höhere Schule;10
2011;31717;Pflichtschule;3
2011;31718;Lehrabschluss;1
2011;31718;Mittlere und höhere Schule;2
2011;31719;Hochschule und Akademie;2
2011;31719;Lehrabschluss;3
2011;31719;Mittlere und höhere Schule;4
2011;31719;Pflichtschule;2
2011;31723;Hochschule und Akademie;1
2011;31723;Mittlere und höhere Schule;1
2011;31723;Pflichtschule;1
2011;31725;Hochschule und Akademie;2
2011;31725;Lehrabschluss;5
2011;31725;Mittlere und höhere Schule;7
2011;31725;Pflichtschule;2
2011;31726;Hochschule und Akademie;1
2011;31726;Pflichtschule;3
2011;31802;Mittlere und höhere Schule;1
2011;31803;Hochschule und Akademie;1
2011;31804;Lehrabschluss;1
2011;31806;Lehrabschluss;1
2011;31807;Lehrabschluss;1
2011;31808;Pflichtschule;1
2011;31809;Mittlere und höhere Schule;1
2011;31810;Mittlere und höhere Schule;2
2011;31813;Hochschule und Akademie;1
2011;31813;Mittlere und höhere Schule;1
2011;31818;Hochschule und Akademie;1
2011;31818;Lehrabschluss;1
2011;31818;Mittlere und höhere Schule;4
2011;31818;Pflichtschule;1
2011;31823;Hochschule und Akademie;1
2011;31823;Mittlere und höhere Schule;1
2011;31823;Pflichtschule;1
2011;31826;Pflichtschule;1
2011;31832;Hochschule und Akademie;1
2011;31833;Hochschule und Akademie;1
2011;31839;Hochschule und Akademie;3
2011;31839;Lehrabschluss;4
2011;31839;Mittlere und höhere Schule;5
2011;31839;Pflichtschule;1
2011;31840;Mittlere und höhere Schule;2
2011;31844;Lehrabschluss;3
2011;31844;Mittlere und höhere Schule;1
2011;31845;Mittlere und höhere Schule;1
2011;31846;Hochschule und Akademie;1
2011;31846;Pflichtschule;1
2011;31847;Hochschule und Akademie;1
2011;31848;Hochschule und Akademie;1
2011;31848;Lehrabschluss;1
2011;31849;Mittlere und höhere Schule;1
2011;31901;Lehrabschluss;2
2011;31902;Mittlere und höhere Schule;3
2011;31903;Lehrabschluss;1
2011;31905;Hochschule und Akademie;2
2011;31905;Mittlere und höhere Schule;1
2011;31905;Pflichtschule;2
2011;31912;Lehrabschluss;1
2011;31912;Mittlere und höhere Schule;1
2011;31913;Lehrabschluss;1
2011;31913;Mittlere und höhere Schule;1
2011;31915;Lehrabschluss;1
2011;31916;Hochschule und Akademie;1
2011;31916;Mittlere und höhere Schule;1
2011;31917;Mittlere und höhere Schule;1
2011;31918;Mittlere und höhere Schule;1
2011;31919;Hochschule und Akademie;2
2011;31920;Mittlere und höhere Schule;1
2011;31921;Lehrabschluss;1
2011;31923;Mittlere und höhere Schule;1
2011;31927;Lehrabschluss;1
2011;31927;Mittlere und höhere Schule;1
2011;31928;Lehrabschluss;1
2011;31928;Mittlere und höhere Schule;1
2011;31929;Hochschule und Akademie;1
2011;31930;Mittlere und höhere Schule;2
2011;31932;Lehrabschluss;1
2011;31932;Mittlere und höhere Schule;1
2011;31934;Lehrabschluss;1
2011;31935;Mittlere und höhere Schule;1
2011;31939;Hochschule und Akademie;1
2011;31943;Lehrabschluss;1
2011;31943;Mittlere und höhere Schule;1
2011;31947;Hochschule und Akademie;1
2011;31947;Lehrabschluss;2
2011;31947;Pflichtschule;2
2011;31948;Lehrabschluss;2
2011;32001;Hochschule und Akademie;1
2011;32001;Lehrabschluss;1
2011;32002;Lehrabschluss;1
2011;32003;Lehrabschluss;1
2011;32004;Lehrabschluss;1
2011;32004;Mittlere und höhere Schule;1
2011;32005;Lehrabschluss;1
2011;32005;Mittlere und höhere Schule;1
2011;32006;Lehrabschluss;2
2011;32008;Lehrabschluss;2
2011;32010;Lehrabschluss;1
2011;32010;Mittlere und höhere Schule;1
2011;32011;Lehrabschluss;1
2011;32011;Mittlere und höhere Schule;1
2011;32012;Pflichtschule;1
2011;32013;Mittlere und höhere Schule;1
2011;32013;Pflichtschule;1
2011;32014;Pflichtschule;1
2011;32015;Lehrabschluss;1
2011;32015;Mittlere und höhere Schule;2
2011;32016;Lehrabschluss;2
2011;32016;Mittlere und höhere Schule;3
2011;32016;Pflichtschule;2
2011;32017;Hochschule und Akademie;1
2011;32017;Lehrabschluss;5
2011;32017;Pflichtschule;1
2011;32018;Lehrabschluss;1
2011;32018;Mittlere und höhere Schule;1
2011;32101;Mittlere und höhere Schule;1
2011;32106;Mittlere und höhere Schule;2
2011;32109;Lehrabschluss;1
2011;32112;Mittlere und höhere Schule;1
2011;32114;Lehrabschluss;1
2011;32114;Mittlere und höhere Schule;2
2011;32114;Pflichtschule;2
2011;32116;Lehrabschluss;2
2011;32116;Mittlere und höhere Schule;1
2011;32116;Pflichtschule;1
2011;32119;Pflichtschule;1
2011;32120;Lehrabschluss;1
2011;32131;Hochschule und Akademie;2
2011;32131;Lehrabschluss;1
2011;32132;Hochschule und Akademie;1
2011;32134;Lehrabschluss;1
2011;32134;Pflichtschule;1
2011;32135;Hochschule und Akademie;2
2011;32135;Lehrabschluss;4
2011;32135;Mittlere und höhere Schule;2
2011;32140;Hochschule und Akademie;1
2011;32141;Hochschule und Akademie;1
2011;32141;Lehrabschluss;4
2011;32141;Mittlere und höhere Schule;1
2011;32141;Pflichtschule;2
2011;32142;Hochschule und Akademie;1
2011;32142;Lehrabschluss;1
2011;32142;Mittlere und höhere Schule;4
2011;32142;Pflichtschule;1
2011;32143;Hochschule und Akademie;1
2011;32143;Lehrabschluss;1
2011;32143;Mittlere und höhere Schule;1
2011;32203;Pflichtschule;1
2011;32219;Mittlere und höhere Schule;1
2011;32220;Hochschule und Akademie;2
2011;32221;Mittlere und höhere Schule;1
2011;32222;Lehrabschluss;1
2011;32223;Mittlere und höhere Schule;1
2011;32301;Lehrabschluss;1
2011;32301;Mittlere und höhere Schule;2
2011;32302;Mittlere und höhere Schule;1
2011;32304;Mittlere und höhere Schule;1
2011;32305;Hochschule und Akademie;1
2011;32305;Pflichtschule;1
2011;32306;Lehrabschluss;3
2011;32306;Mittlere und höhere Schule;1
2011;32307;Hochschule und Akademie;1
2011;32309;Mittlere und höhere Schule;1
2011;32311;Hochschule und Akademie;1
2011;32314;Lehrabschluss;1
2011;32315;Lehrabschluss;3
2011;32315;Mittlere und höhere Schule;1
2011;32315;Pflichtschule;2
2011;32316;Hochschule und Akademie;1
2011;32316;Pflichtschule;1
2011;32318;Lehrabschluss;1
2011;32318;Mittlere und höhere Schule;1
2011;32318;Pflichtschule;1
2011;32319;Lehrabschluss;1
2011;32319;Mittlere und höhere Schule;1
2011;32320;Hochschule und Akademie;1
2011;32322;Mittlere und höhere Schule;1
2011;32323;Hochschule und Akademie;1
2011;32323;Lehrabschluss;2
2011;32325;Mittlere und höhere Schule;1
2011;32327;Lehrabschluss;1
2011;32327;Mittlere und höhere Schule;1
2011;32330;Mittlere und höhere Schule;1
2011;32331;Lehrabschluss;2
2011;32331;Mittlere und höhere Schule;1
2011;32332;Lehrabschluss;2
2011;32332;Mittlere und höhere Schule;1
2011;32332;Pflichtschule;1
2011;32333;Hochschule und Akademie;1
2011;32336;Lehrabschluss;1
2011;32337;Pflichtschule;1
2011;32338;Pflichtschule;1
2011;32401;Pflichtschule;3
2011;32402;Lehrabschluss;1
2011;32402;Mittlere und höhere Schule;1
2011;32403;Hochschule und Akademie;2
2011;32403;Mittlere und höhere Schule;1
2011;32404;Hochschule und Akademie;1
2011;32404;Mittlere und höhere Schule;6
2011;32404;Pflichtschule;1
2011;32405;Mittlere und höhere Schule;1
2011;32406;Hochschule und Akademie;1
2011;32406;Lehrabschluss;1
2011;32406;Mittlere und höhere Schule;3
2011;32407;Lehrabschluss;1
2011;32408;Hochschule und Akademie;7
2011;32408;Lehrabschluss;2
2011;32408;Mittlere und höhere Schule;10
2011;32408;Pflichtschule;1
2011;32409;Lehrabschluss;1
2011;32410;Hochschule und Akademie;1
2011;32410;Lehrabschluss;1
2011;32410;Mittlere und höhere Schule;1
2011;32410;Pflichtschule;1
2011;32411;Mittlere und höhere Schule;1
2011;32412;Mittlere und höhere Schule;2
2011;32412;Pflichtschule;1
2011;32413;Mittlere und höhere Schule;1
2011;32415;Hochschule und Akademie;1
2011;32415;Mittlere und höhere Schule;1
2011;32416;Lehrabschluss;2
2011;32416;Mittlere und höhere Schule;1
2011;32417;Lehrabschluss;2
2011;32417;Pflichtschule;2
2011;32418;Mittlere und höhere Schule;2
2011;32419;Hochschule und Akademie;3
2011;32419;Lehrabschluss;7
2011;32419;Mittlere und höhere Schule;10
2011;32419;Pflichtschule;2
2011;32421;Hochschule und Akademie;1
2011;32424;Lehrabschluss;1
