JAHR;MONAT;ZAEHLSTELLE;FAHRZEUGKLASSE;ANZAHL
2014;12;907;Kfz <= 3,5t hzG;95084.87
2014;12;742;Kfz;77270.0
2014;12;742;Kfz > 3,5t hzG;3354.516
2014;12;742;Kfz <= 3,5t hzG;73916.42
2014;12;1074;Kfz;89161.0
2014;12;1074;Kfz > 3,5t hzG;1566.9032
2014;12;1074;Kfz <= 3,5t hzG;87595.61
2014;12;421;Kfz > 3,5t hzG;2958.3547
2014;12;39;Kfz;54498.0
2014;12;39;Kfz > 3,5t hzG;3291.1292
2014;12;39;Kfz <= 3,5t hzG;51207.84
2014;12;798;Kfz;49775.0
2014;12;798;Kfz > 3,5t hzG;3149.5806
2014;12;798;Kfz <= 3,5t hzG;46626.0
2014;12;920;Kfz;58314.0
2014;12;920;Kfz > 3,5t hzG;1747.2903
2014;12;920;Kfz <= 3,5t hzG;56567.84
2014;12;750;Kfz;126196.0
2014;12;750;Kfz > 3,5t hzG;6577.5483
2014;12;750;Kfz <= 3,5t hzG;119620.06
2014;12;928;Kfz;164881.0
2014;12;928;Kfz > 3,5t hzG;7787.9355
2014;12;928;Kfz <= 3,5t hzG;157093.94
2014;12;627;Kfz;166398.0
2014;12;627;Kfz > 3,5t hzG;7777.6772
2014;12;627;Kfz <= 3,5t hzG;158621.55
2014;12;1076;Kfz;160290.0
2014;12;1076;Kfz > 3,5t hzG;8607.3545
2014;12;1076;Kfz <= 3,5t hzG;151684.12
2014;12;949;Kfz;72080.0
2014;12;949;Kfz > 3,5t hzG;4588.1934
2014;12;949;Kfz <= 3,5t hzG;67493.35
2014;12;772;Kfz;43088.0
2014;12;772;Kfz > 3,5t hzG;6725.4517
2014;12;772;Kfz <= 3,5t hzG;36364.098
2014;12;231;Kfz;47213.0
2014;12;231;Kfz > 3,5t hzG;7979.645
2014;12;231;Kfz <= 3,5t hzG;39234.418
2014;12;778;Kfz;46918.0
2014;12;778;Kfz > 3,5t hzG;7920.839
2014;12;778;Kfz <= 3,5t hzG;38997.742
2014;12;243;Kfz;46658.0
2014;12;243;Kfz > 3,5t hzG;7754.032
2014;12;243;Kfz <= 3,5t hzG;38904.324
2014;12;392;Kfz;61571.0
2014;12;392;Kfz > 3,5t hzG;8472.419
2014;12;392;Kfz <= 3,5t hzG;53099.453
2014;12;311;Kfz;62410.0
2014;12;311;Kfz > 3,5t hzG;8414.387
2014;12;311;Kfz <= 3,5t hzG;53996.87
2014;12;320;Kfz;59800.0
2014;12;320;Kfz > 3,5t hzG;7819.0645
2014;12;320;Kfz <= 3,5t hzG;51981.805
2014;12;329;Kfz;56904.0
2014;12;329;Kfz > 3,5t hzG;7169.613
2014;12;329;Kfz <= 3,5t hzG;49735.484
2014;12;335;Kfz;57519.0
2014;12;335;Kfz > 3,5t hzG;7090.387
2014;12;335;Kfz <= 3,5t hzG;50429.613
2014;12;711;Kfz;26266.678
2014;12;711;Kfz > 3,5t hzG;2585.3872
2014;12;711;Kfz <= 3,5t hzG;23681.291
2014;12;800;Kfz;15357.097
2014;12;800;Kfz > 3,5t hzG;1006.5806
2014;12;800;Kfz <= 3,5t hzG;14350.517
2014;12;960;Kfz;18002.033
2014;12;960;Kfz > 3,5t hzG;1280.4839
2014;12;960;Kfz <= 3,5t hzG;16721.549
2014;12;620;Kfz;39358.387
2014;12;620;Kfz > 3,5t hzG;3146.6775
2014;12;620;Kfz <= 3,5t hzG;36211.71
2014;12;2245;Kfz;13523.0
2014;12;2245;Kfz > 3,5t hzG;965.64514
2014;12;2245;Kfz <= 3,5t hzG;12558.549
2014;12;538;Kfz;16619.0
2014;12;538;Kfz > 3,5t hzG;628.5806
2014;12;538;Kfz <= 3,5t hzG;15991.129
2014;12;89;Kfz;16541.0
2014;12;89;Kfz > 3,5t hzG;792.0323
2014;12;89;Kfz <= 3,5t hzG;15750.129
2014;12;544;Kfz;19070.0
2014;12;544;Kfz > 3,5t hzG;994.9032
2014;12;544;Kfz <= 3,5t hzG;18076.162
2014;12;461;Kfz;27258.0
2014;12;461;Kfz > 3,5t hzG;2086.2903
2014;12;461;Kfz <= 3,5t hzG;25172.902
2014;12;554;Kfz;19445.0
2014;12;554;Kfz > 3,5t hzG;1560.4517
2014;12;554;Kfz <= 3,5t hzG;17885.355
2014;12;469;Kfz > 3,5t hzG;1306.5807
2014;12;941;Kfz > 3,5t hzG;1102.1613
2014;12;43;Kfz;12870.0
2014;12;43;Kfz > 3,5t hzG;1040.8387
2014;12;43;Kfz <= 3,5t hzG;11829.419
2014;12;478;Kfz;16147.0
2014;12;478;Kfz > 3,5t hzG;1115.0968
2014;12;478;Kfz <= 3,5t hzG;15032.613
2014;12;484;Kfz;21286.0
2014;12;484;Kfz > 3,5t hzG;1320.9678
2014;12;484;Kfz <= 3,5t hzG;19965.678
2014;12;490;Kfz;21755.0
2014;12;490;Kfz > 3,5t hzG;1374.6774
2014;12;490;Kfz <= 3,5t hzG;20381.807
2014;12;784;Kfz;14286.0
2014;12;784;Kfz > 3,5t hzG;1332.7742
2014;12;784;Kfz <= 3,5t hzG;12954.0
2014;12;8156;Kfz;13020.0
2014;12;8156;Kfz > 3,5t hzG;1190.742
2014;12;8156;Kfz <= 3,5t hzG;11830.032
2014;12;680;Kfz;14116.0
2014;12;680;Kfz > 3,5t hzG;1146.6129
2014;12;680;Kfz <= 3,5t hzG;12970.871
2014;12;686;Kfz;11264.0
2014;12;686;Kfz > 3,5t hzG;1050.4839
2014;12;686;Kfz <= 3,5t hzG;10213.968
2014;12;8081;Kfz;7795.0
2014;12;8081;Kfz > 3,5t hzG;951.19354
2014;12;8081;Kfz <= 3,5t hzG;6845.0645
2014;12;9990;Kfz > 3,5t hzG;1044.6451
2014;12;715;Kfz;11511.0
2014;12;715;Kfz > 3,5t hzG;1055.871
2014;12;715;Kfz <= 3,5t hzG;10456.193
2014;12;719;Kfz;12308.0
2014;12;719;Kfz > 3,5t hzG;1050.5483
2014;12;719;Kfz <= 3,5t hzG;11258.483
2014;12;92;Kfz;14644.0
2014;12;92;Kfz > 3,5t hzG;492.2258
2014;12;92;Kfz <= 3,5t hzG;14152.6455
2014;12;532;Kfz;19559.0
2014;12;532;Kfz > 3,5t hzG;883.5484
2014;12;532;Kfz <= 3,5t hzG;18676.936
2014;12;3094;Kfz;12340.0
2014;12;3094;Kfz > 3,5t hzG;702.5806
2014;12;3094;Kfz <= 3,5t hzG;11638.839
2014;12;98;Kfz;9440.0
2014;12;98;Kfz > 3,5t hzG;587.0
2014;12;98;Kfz <= 3,5t hzG;8853.936
2014;12;104;Kfz;7945.0
2014;12;104;Kfz > 3,5t hzG;422.90323
2014;12;104;Kfz <= 3,5t hzG;7522.613
2014;12;52;Kfz;25058.0
2014;12;52;Kfz > 3,5t hzG;2332.0322
2014;12;52;Kfz <= 3,5t hzG;22726.484
2015;01;277;Kfz > 3,5t hzG;5160.8066
2014;12;434;Kfz;24674.0
2014;12;434;Kfz > 3,5t hzG;2241.0967
2014;12;434;Kfz <= 3,5t hzG;22433.549
2014;12;441;Kfz;23208.0
2014;12;441;Kfz > 3,5t hzG;2071.0645
2014;12;441;Kfz <= 3,5t hzG;21138.193
2014;12;659;Kfz;13340.0
2014;12;659;Kfz > 3,5t hzG;1278.742
2014;12;659;Kfz <= 3,5t hzG;12061.419
2014;12;453;Kfz;15929.0
2014;12;453;Kfz > 3,5t hzG;1177.0646
2014;12;453;Kfz <= 3,5t hzG;14752.678
2014;12;502;Kfz;13939.0
2014;12;502;Kfz > 3,5t hzG;1117.0968
2014;12;502;Kfz <= 3,5t hzG;12823.322
2014;12;364;Kfz;16899.0
2014;12;364;Kfz > 3,5t hzG;1138.0646
2014;12;364;Kfz <= 3,5t hzG;15761.903
2014;12;368;Kfz;16806.0
2014;12;368;Kfz > 3,5t hzG;1190.0322
2014;12;368;Kfz <= 3,5t hzG;15616.6455
2014;12;508;Kfz;17961.0
2014;12;508;Kfz > 3,5t hzG;1440.0
2014;12;508;Kfz <= 3,5t hzG;16521.871
2014;12;514;Kfz;16585.0
2014;12;514;Kfz > 3,5t hzG;1367.0
2014;12;514;Kfz <= 3,5t hzG;15218.549
2014;12;520;Kfz;17143.0
2014;12;520;Kfz > 3,5t hzG;993.4839
2014;12;520;Kfz <= 3,5t hzG;16150.161
2015;01;955;Kfz;22369.0
2015;01;955;Kfz > 3,5t hzG;519.4194
2015;01;955;Kfz <= 3,5t hzG;21850.613
2015;01;385;Kfz;52328.0
2015;01;385;Kfz > 3,5t hzG;7636.4194
2015;01;385;Kfz <= 3,5t hzG;44692.355
2015;01;403;Kfz > 3,5t hzG;7684.7744
2015;01;409;Kfz > 3,5t hzG;7693.355
2015;01;415;Kfz;60119.0
2015;01;415;Kfz > 3,5t hzG;8935.678
2015;01;415;Kfz <= 3,5t hzG;51184.29
2015;01;423;Kfz;54228.0
2015;01;423;Kfz > 3,5t hzG;8405.581
2015;01;423;Kfz <= 3,5t hzG;45823.418
2015;01;961;Kfz;52913.0
2015;01;961;Kfz > 3,5t hzG;8430.322
2015;01;961;Kfz <= 3,5t hzG;44482.902
2015;01;431;Kfz;50934.0
2015;01;431;Kfz > 3,5t hzG;8306.193
2015;01;431;Kfz <= 3,5t hzG;42628.418
2015;01;977;Kfz;48453.0
2015;01;977;Kfz > 3,5t hzG;8250.483
2015;01;977;Kfz <= 3,5t hzG;40203.484
2015;01;983;Kfz;46509.0
2015;01;983;Kfz > 3,5t hzG;8089.839
2015;01;983;Kfz <= 3,5t hzG;38419.676
2015;01;439;Kfz > 3,5t hzG;8172.968
2015;01;991;Kfz;48630.0
2015;01;991;Kfz > 3,5t hzG;8343.387
2015;01;991;Kfz <= 3,5t hzG;40287.324
2015;01;999;Kfz;49087.0
2015;01;999;Kfz > 3,5t hzG;8381.419
2015;01;999;Kfz <= 3,5t hzG;40706.613
2015;01;450;Kfz;50882.0
2015;01;450;Kfz > 3,5t hzG;8298.161
2015;01;450;Kfz <= 3,5t hzG;42584.87
2015;01;459;Kfz;53635.0
2015;01;459;Kfz > 3,5t hzG;8317.968
2015;01;459;Kfz <= 3,5t hzG;45318.324
2015;01;467;Kfz;71150.0
2015;01;467;Kfz > 3,5t hzG;10071.6455
2015;01;467;Kfz <= 3,5t hzG;61079.258
2015;01;4122;Kfz > 3,5t hzG;11521.097
2015;01;110;Kfz;86080.0
2015;01;110;Kfz > 3,5t hzG;11475.193
2015;01;110;Kfz <= 3,5t hzG;74604.91
2015;01;483;Kfz;39886.0
2015;01;483;Kfz > 3,5t hzG;4154.4517
2015;01;483;Kfz <= 3,5t hzG;35732.195
2015;01;120;Kfz;46328.0
2015;01;120;Kfz > 3,5t hzG;4916.613
2015;01;120;Kfz <= 3,5t hzG;41412.645
2015;01;128;Kfz;41297.0
2015;01;128;Kfz > 3,5t hzG;4599.2905
2015;01;128;Kfz <= 3,5t hzG;36698.227
2015;01;253;Kfz;37420.0
2015;01;253;Kfz > 3,5t hzG;4033.8064
2015;01;253;Kfz <= 3,5t hzG;33387.902
2015;01;259;Kfz;29726.0
2015;01;259;Kfz > 3,5t hzG;3483.2258
2015;01;259;Kfz <= 3,5t hzG;26243.709
2015;01;137;Kfz;31521.0
2015;01;137;Kfz > 3,5t hzG;3390.1292
2015;01;137;Kfz <= 3,5t hzG;28132.227
2015;01;144;Kfz;30732.0
2015;01;144;Kfz > 3,5t hzG;3242.1936
2015;01;144;Kfz <= 3,5t hzG;27491.0
2015;01;265;Kfz;34977.0
2015;01;265;Kfz > 3,5t hzG;3221.3547
2015;01;265;Kfz <= 3,5t hzG;31756.549
2015;01;272;Kfz;42023.0
2015;01;272;Kfz > 3,5t hzG;3481.6128
2015;01;272;Kfz <= 3,5t hzG;38541.934
2015;01;492;Kfz;56288.0
2015;01;492;Kfz > 3,5t hzG;4315.871
2015;01;492;Kfz <= 3,5t hzG;51972.742
2015;01;498;Kfz;82262.0
2015;01;498;Kfz > 3,5t hzG;5788.4517
2015;01;498;Kfz <= 3,5t hzG;76474.42
2015;01;506;Kfz;71137.0
2015;01;506;Kfz > 3,5t hzG;4885.7095
2015;01;506;Kfz <= 3,5t hzG;66252.195
2015;01;277;Kfz;67765.0
2015;01;277;Kfz <= 3,5t hzG;62605.613
2015;01;5022;Kfz > 3,5t hzG;4893.1934
2015;01;515;Kfz > 3,5t hzG;6118.129
2015;01;525;Kfz;134000.0
2015;01;525;Kfz > 3,5t hzG;9554.161
2015;01;525;Kfz <= 3,5t hzG;124446.32
2015;01;533;Kfz > 3,5t hzG;7595.9355
2015;01;3;Kfz > 3,5t hzG;6051.7744
2015;01;394;Kfz;76410.0
2015;01;394;Kfz > 3,5t hzG;5359.7417
2015;01;394;Kfz <= 3,5t hzG;71051.836
2015;01;543;Kfz;66814.0
2015;01;543;Kfz > 3,5t hzG;5187.5806
2015;01;543;Kfz <= 3,5t hzG;61627.387
2015;01;517;Kfz;51349.0
2015;01;517;Kfz > 3,5t hzG;4309.613
2015;01;517;Kfz <= 3,5t hzG;47040.418
2015;01;11;Kfz;30318.0
2015;01;11;Kfz > 3,5t hzG;3118.0967
2015;01;11;Kfz <= 3,5t hzG;27201.355
2015;01;244;Kfz;21383.0
2015;01;244;Kfz > 3,5t hzG;2724.742
2015;01;244;Kfz <= 3,5t hzG;18659.258
2015;01;348;Kfz;23630.0
2015;01;348;Kfz > 3,5t hzG;2947.3547
2015;01;348;Kfz <= 3,5t hzG;20682.742
2015;01;354;Kfz;23441.0
2015;01;354;Kfz > 3,5t hzG;2961.7097
2015;01;354;Kfz <= 3,5t hzG;20479.871
2015;01;361;Kfz;26799.0
2015;01;361;Kfz > 3,5t hzG;3254.5806
2015;01;361;Kfz <= 3,5t hzG;23545.064
2015;01;366;Kfz;29861.0
2015;01;366;Kfz > 3,5t hzG;3414.742
2015;01;366;Kfz <= 3,5t hzG;26446.807
2015;01;373;Kfz;36356.0
2015;01;373;Kfz > 3,5t hzG;3989.8708
2015;01;373;Kfz <= 3,5t hzG;32366.484
2015;01;379;Kfz;45726.0
2015;01;379;Kfz > 3,5t hzG;4448.484
2015;01;379;Kfz <= 3,5t hzG;41279.098
2015;01;553;Kfz;53939.0
2015;01;553;Kfz > 3,5t hzG;4843.7095
2015;01;553;Kfz <= 3,5t hzG;49096.71
2015;01;387;Kfz;36030.0
2015;01;387;Kfz > 3,5t hzG;2861.6775
2015;01;387;Kfz <= 3,5t hzG;33169.387
2015;01;395;Kfz > 3,5t hzG;1892.3226
2015;01;534;Kfz;14823.0
2015;01;534;Kfz > 3,5t hzG;2020.9032
2015;01;534;Kfz <= 3,5t hzG;12802.322
2015;01;551;Kfz;18287.0
2015;01;551;Kfz > 3,5t hzG;2225.9678
2015;01;551;Kfz <= 3,5t hzG;16061.774
2015;01;558;Kfz;16362.0
2015;01;558;Kfz > 3,5t hzG;2005.9354
2015;01;558;Kfz <= 3,5t hzG;14356.226
2015;01;563;Kfz;21642.0
2015;01;563;Kfz > 3,5t hzG;2174.9355
2015;01;563;Kfz <= 3,5t hzG;19467.838
2015;01;561;Kfz > 3,5t hzG;2365.3872
2015;01;569;Kfz;29647.0
2015;01;569;Kfz > 3,5t hzG;2680.0
2015;01;569;Kfz <= 3,5t hzG;26968.064
2015;01;576;Kfz;30837.0
2015;01;576;Kfz > 3,5t hzG;2705.1292
2015;01;576;Kfz <= 3,5t hzG;28133.0
2015;01;581;Kfz;22270.0
2015;01;581;Kfz > 3,5t hzG;3177.1292
2015;01;581;Kfz <= 3,5t hzG;19094.162
2015;01;67;Kfz > 3,5t hzG;4392.5483
2015;01;588;Kfz;13759.0
2015;01;588;Kfz > 3,5t hzG;2773.5483
2015;01;588;Kfz <= 3,5t hzG;10986.451
2015;01;595;Kfz;7910.0
2015;01;595;Kfz > 3,5t hzG;2559.0967
2015;01;595;Kfz <= 3,5t hzG;5351.7744
2015;01;524;Kfz;30567.0
2015;01;524;Kfz > 3,5t hzG;1277.7742
2015;01;524;Kfz <= 3,5t hzG;29290.098
2015;01;55;Kfz;27600.0
2015;01;55;Kfz > 3,5t hzG;1250.6129
2015;01;55;Kfz <= 3,5t hzG;26349.678
2015;01;526;Kfz;27669.0
2015;01;526;Kfz > 3,5t hzG;1185.4193
2015;01;526;Kfz <= 3,5t hzG;26484.709
2015;01;47;Kfz;64804.0
2015;01;47;Kfz > 3,5t hzG;3543.9678
2015;01;47;Kfz <= 3,5t hzG;61261.582
2015;01;567;Kfz;79117.0
2015;01;567;Kfz > 3,5t hzG;7195.7417
2015;01;567;Kfz <= 3,5t hzG;71922.29
2015;01;17;Kfz;50465.0
2015;01;17;Kfz > 3,5t hzG;6461.839
2015;01;17;Kfz <= 3,5t hzG;44003.805
2015;01;23;Kfz;48675.0
2015;01;23;Kfz > 3,5t hzG;6719.7744
2015;01;23;Kfz <= 3,5t hzG;41956.418
2015;01;29;Kfz;50367.0
2015;01;29;Kfz > 3,5t hzG;6684.7744
2015;01;29;Kfz <= 3,5t hzG;43683.258
2015;01;61;Kfz;37963.0
2015;01;61;Kfz > 3,5t hzG;4698.4517
2015;01;61;Kfz <= 3,5t hzG;33266.418
2015;01;67;Kfz;28757.0
2015;01;479;Kfz;25754.0
2015;01;479;Kfz > 3,5t hzG;4265.839
2015;01;479;Kfz <= 3,5t hzG;21489.162
2015;01;75;Kfz;24304.0
2015;01;75;Kfz > 3,5t hzG;4254.0
2015;01;75;Kfz <= 3,5t hzG;20050.902
2015;01;35;Kfz;28395.838
2015;01;35;Kfz > 3,5t hzG;2435.8708
2015;01;35;Kfz <= 3,5t hzG;25959.967
2015;01;390;Kfz;22231.42
2015;01;390;Kfz > 3,5t hzG;2219.0967
2015;01;390;Kfz <= 3,5t hzG;20012.322
2015;01;756;Kfz;16860.0
2015;01;756;Kfz > 3,5t hzG;2016.2258
2015;01;756;Kfz <= 3,5t hzG;14844.322
2015;01;577;Kfz;70078.0
2015;01;577;Kfz > 3,5t hzG;4142.129
2015;01;577;Kfz <= 3,5t hzG;65937.26
2015;01;583;Kfz;84426.0
2015;01;583;Kfz > 3,5t hzG;3997.6775
2015;01;583;Kfz <= 3,5t hzG;80429.29
2015;01;324;Kfz;71734.0
2015;01;324;Kfz > 3,5t hzG;4231.5806
2015;01;324;Kfz <= 3,5t hzG;67503.42
2015;01;599;Kfz;60651.0
2015;01;599;Kfz > 3,5t hzG;2375.4194
2015;01;599;Kfz <= 3,5t hzG;58276.934
2015;01;153;Kfz;33140.0
2015;01;153;Kfz > 3,5t hzG;1657.6774
2015;01;153;Kfz <= 3,5t hzG;31482.709
2015;01;606;Kfz;16402.0
2015;01;606;Kfz > 3,5t hzG;2651.0967
2015;01;606;Kfz <= 3,5t hzG;13752.0
2015;01;491;Kfz;26119.0
2015;01;491;Kfz > 3,5t hzG;3792.516
2015;01;491;Kfz <= 3,5t hzG;22326.58
2015;01;162;Kfz;41350.0
2015;01;162;Kfz > 3,5t hzG;8921.322
2015;01;162;Kfz <= 3,5t hzG;32430.098
2015;01;169;Kfz;31999.0
2015;01;169;Kfz > 3,5t hzG;8453.064
2015;01;169;Kfz <= 3,5t hzG;23547.033
2015;01;611;Kfz;30068.0
2015;01;611;Kfz > 3,5t hzG;8433.451
2015;01;611;Kfz <= 3,5t hzG;21635.098
2015;01;174;Kfz;27536.0
2015;01;174;Kfz > 3,5t hzG;8263.71
2015;01;174;Kfz <= 3,5t hzG;19273.227
2015;01;180;Kfz;27662.0
2015;01;180;Kfz > 3,5t hzG;8355.71
2015;01;180;Kfz <= 3,5t hzG;19306.838
2015;01;186;Kfz;24083.0
2015;01;186;Kfz > 3,5t hzG;7604.0
2015;01;186;Kfz <= 3,5t hzG;16479.838
2015;01;194;Kfz;23007.0
2015;01;194;Kfz > 3,5t hzG;7597.9033
2015;01;194;Kfz <= 3,5t hzG;15409.6455
2015;01;201;Kfz;21234.0
2015;01;201;Kfz > 3,5t hzG;3100.7097
2015;01;201;Kfz <= 3,5t hzG;18134.967
2015;01;207;Kfz;18398.0
2015;01;207;Kfz > 3,5t hzG;2990.742
2015;01;207;Kfz <= 3,5t hzG;15408.549
2015;01;213;Kfz;15737.0
2015;01;213;Kfz > 3,5t hzG;2907.9355
2015;01;213;Kfz <= 3,5t hzG;12830.419
2015;01;217;Kfz;14778.0
2015;01;217;Kfz > 3,5t hzG;2932.0967
2015;01;217;Kfz <= 3,5t hzG;11847.032
2015;01;223;Kfz;13313.0
2015;01;223;Kfz > 3,5t hzG;2890.0645
2015;01;223;Kfz <= 3,5t hzG;10424.322
2015;01;6097;Kfz > 3,5t hzG;2858.9033
2015;01;402;Kfz;22766.0
2015;01;402;Kfz > 3,5t hzG;3565.0322
2015;01;402;Kfz <= 3,5t hzG;19202.098
2015;01;408;Kfz;18734.0
2015;01;408;Kfz > 3,5t hzG;3453.6453
2015;01;408;Kfz <= 3,5t hzG;15282.161
2015;01;414;Kfz;18894.0
2015;01;414;Kfz > 3,5t hzG;3496.3872
2015;01;414;Kfz <= 3,5t hzG;15398.71
2015;01;420;Kfz;19258.0
2015;01;420;Kfz > 3,5t hzG;3488.7742
2015;01;420;Kfz <= 3,5t hzG;15770.71
2015;01;426;Kfz;19505.0
2015;01;426;Kfz > 3,5t hzG;3503.7742
2015;01;426;Kfz <= 3,5t hzG;16002.3545
2015;01;432;Kfz;22885.0
2015;01;432;Kfz > 3,5t hzG;3694.8708
2015;01;432;Kfz <= 3,5t hzG;19191.193
2015;01;6086;Kfz;18941.0
2015;01;6086;Kfz > 3,5t hzG;2877.3872
2015;01;6086;Kfz <= 3,5t hzG;16065.064
2015;01;438;Kfz;19908.0
2015;01;438;Kfz > 3,5t hzG;2872.9033
2015;01;438;Kfz <= 3,5t hzG;17035.902
2015;01;618;Kfz;36745.0
2015;01;618;Kfz > 3,5t hzG;3926.3547
2015;01;618;Kfz <= 3,5t hzG;32819.934
2015;01;444;Kfz;28830.0
2015;01;444;Kfz > 3,5t hzG;3739.4194
2015;01;444;Kfz <= 3,5t hzG;25091.871
2015;01;451;Kfz;55900.0
2015;01;451;Kfz > 3,5t hzG;4393.968
2015;01;451;Kfz <= 3,5t hzG;51506.742
2015;01;6070;Kfz > 3,5t hzG;3930.8064
2015;01;356;Kfz;34488.0
2015;01;356;Kfz > 3,5t hzG;3192.5806
2015;01;356;Kfz <= 3,5t hzG;31296.484
2015;01;457;Kfz;27231.0
2015;01;457;Kfz > 3,5t hzG;2884.0
2015;01;457;Kfz <= 3,5t hzG;24348.451
2015;01;463;Kfz;21662.0
2015;01;463;Kfz > 3,5t hzG;2634.6775
2015;01;463;Kfz <= 3,5t hzG;19028.0
2015;01;471;Kfz;13015.0
2015;01;471;Kfz > 3,5t hzG;2249.7742
2015;01;471;Kfz <= 3,5t hzG;10766.064
2015;01;625;Kfz;58783.0
2015;01;625;Kfz > 3,5t hzG;4698.161
2015;01;625;Kfz <= 3,5t hzG;54085.676
2015;01;499;Kfz;47369.0
2015;01;499;Kfz > 3,5t hzG;4219.387
2015;01;499;Kfz <= 3,5t hzG;43150.582
2015;01;285;Kfz;44575.0
2015;01;285;Kfz > 3,5t hzG;4020.5483
2015;01;285;Kfz <= 3,5t hzG;40555.516
2015;01;291;Kfz;38731.0
2015;01;291;Kfz > 3,5t hzG;3872.1292
2015;01;291;Kfz <= 3,5t hzG;34859.387
2015;01;297;Kfz;36105.0
2015;01;297;Kfz > 3,5t hzG;3798.2258
2015;01;297;Kfz <= 3,5t hzG;32308.58
2015;01;303;Kfz;34925.0
2015;01;303;Kfz > 3,5t hzG;3740.9678
2015;01;303;Kfz <= 3,5t hzG;31185.064
2015;01;309;Kfz;31683.0
2015;01;309;Kfz > 3,5t hzG;3634.3547
2015;01;309;Kfz <= 3,5t hzG;28048.773
2015;01;317;Kfz;34629.0
2015;01;317;Kfz > 3,5t hzG;3710.2903
2015;01;317;Kfz <= 3,5t hzG;30920.549
2015;01;323;Kfz;27108.0
2015;01;323;Kfz > 3,5t hzG;3442.484
2015;01;323;Kfz <= 3,5t hzG;23667.0
2015;01;330;Kfz;28174.0
2015;01;330;Kfz > 3,5t hzG;3559.1936
2015;01;330;Kfz <= 3,5t hzG;24615.387
2015;01;336;Kfz;13584.0
2015;01;336;Kfz > 3,5t hzG;2726.3225
2015;01;336;Kfz <= 3,5t hzG;10859.29
2015;01;639;Kfz;12195.0
2015;01;639;Kfz > 3,5t hzG;2687.8386
2015;01;639;Kfz <= 3,5t hzG;9508.161
2015;01;605;Kfz;12595.0
2015;01;605;Kfz > 3,5t hzG;2555.1292
2015;01;605;Kfz <= 3,5t hzG;10041.226
2015;01;570;Kfz;16105.0
2015;01;570;Kfz > 3,5t hzG;2617.258
2015;01;570;Kfz <= 3,5t hzG;13488.903
2015;01;613;Kfz > 3,5t hzG;2798.2258
2015;01;623;Kfz;18083.0
2015;01;623;Kfz > 3,5t hzG;2739.0322
2015;01;623;Kfz <= 3,5t hzG;15344.903
2015;01;632;Kfz;7655.0
2015;01;632;Kfz > 3,5t hzG;1192.4193
2015;01;632;Kfz <= 3,5t hzG;6462.7744
2015;01;7140;Kfz > 3,5t hzG;1165.871
2015;01;638;Kfz;41972.0
2015;01;638;Kfz > 3,5t hzG;6649.4517
2015;01;638;Kfz <= 3,5t hzG;35322.742
2015;01;646;Kfz;42087.0
2015;01;646;Kfz > 3,5t hzG;6812.645
2015;01;646;Kfz <= 3,5t hzG;35275.29
2015;01;103;Kfz;40968.0
2015;01;103;Kfz > 3,5t hzG;6597.7095
2015;01;103;Kfz <= 3,5t hzG;34371.582
2015;01;122;Kfz;44452.0
2015;01;122;Kfz > 3,5t hzG;7388.0
2015;01;122;Kfz <= 3,5t hzG;37064.195
2015;01;87;Kfz;42442.0
2015;01;87;Kfz > 3,5t hzG;6637.613
2015;01;87;Kfz <= 3,5t hzG;35805.098
2015;01;152;Kfz;43599.0
2015;01;152;Kfz > 3,5t hzG;6659.3228
2015;01;152;Kfz <= 3,5t hzG;36941.258
2015;01;172;Kfz;46576.0
2015;01;172;Kfz > 3,5t hzG;6714.516
2015;01;172;Kfz <= 3,5t hzG;39861.645
2015;01;8046;Kfz;47617.0
2015;01;8046;Kfz > 3,5t hzG;6749.129
2015;01;8046;Kfz <= 3,5t hzG;40868.484
2015;01;653;Kfz > 3,5t hzG;6845.516
2015;01;495;Kfz;66376.0
2015;01;495;Kfz > 3,5t hzG;6943.2583
2015;01;495;Kfz <= 3,5t hzG;59434.355
2015;01;557;Kfz;54824.0
2015;01;557;Kfz > 3,5t hzG;2955.258
2015;01;557;Kfz <= 3,5t hzG;51869.418
2015;01;644;Kfz;36076.0
2015;01;644;Kfz > 3,5t hzG;2614.7097
2015;01;644;Kfz <= 3,5t hzG;33462.227
2015;01;650;Kfz;33521.0
2015;01;650;Kfz > 3,5t hzG;2297.0322
2015;01;650;Kfz <= 3,5t hzG;31225.42
2015;01;656;Kfz;32424.0
2015;01;656;Kfz > 3,5t hzG;2271.5806
2015;01;656;Kfz <= 3,5t hzG;30153.871
2015;01;662;Kfz;25317.0
2015;01;662;Kfz > 3,5t hzG;1855.0646
2015;01;662;Kfz <= 3,5t hzG;23463.0
2015;01;668;Kfz;20159.0
2015;01;668;Kfz > 3,5t hzG;1518.6774
2015;01;668;Kfz <= 3,5t hzG;18640.871
2015;01;674;Kfz;18445.0
2015;01;674;Kfz > 3,5t hzG;1344.2903
2015;01;674;Kfz <= 3,5t hzG;17101.484
2015;01;8126;Kfz;20675.0
2015;01;8126;Kfz > 3,5t hzG;1512.7742
2015;01;8126;Kfz <= 3,5t hzG;19163.516
2015;01;666;Kfz;22552.0
2015;01;666;Kfz > 3,5t hzG;1482.0646
2015;01;666;Kfz <= 3,5t hzG;21070.678
2015;01;183;Kfz;38105.0
2015;01;183;Kfz > 3,5t hzG;5726.4194
